p03um,p05um,p10um,p25um,p50um,p100um,pm10_env,pm25_env,pm100_env
858,246,44,0,0,0,5,6,6
858,246,44,0,0,0,5,6,6
948,278,46,2,0,0,5,7,7
948,278,46,2,0,0,5,7,7
954,272,46,4,0,0,5,7,8
900,264,48,4,0,0,5,7,8
942,282,52,4,0,0,5,8,8
942,282,52,4,0,0,5,8,8
1014,300,66,4,0,0,5,8,9
1014,300,66,4,0,0,5,8,9
942,280,62,4,0,0,5,8,9
942,286,62,2,0,0,5,8,8
936,288,70,2,0,0,5,9,9
936,288,70,2,0,0,5,9,9
834,260,64,6,0,0,4,9,9
834,260,64,6,0,0,4,9,9
798,258,62,10,0,0,4,9,9
798,258,62,10,0,0,4,9,9
852,276,70,10,0,0,4,10,10
852,276,70,10,0,0,4,10,10
864,278,70,12,0,0,4,10,10
900,290,74,14,0,0,4,11,11
888,276,78,12,0,0,3,9,9
888,276,78,12,0,0,3,9,9
912,282,76,10,0,0,5,10,10
912,282,76,10,0,0,5,10,10
888,272,66,8,0,0,5,9,9
882,272,70,8,0,0,4,8,8
906,280,66,2,0,0,4,7,7
906,280,66,2,0,0,4,7,7
720,226,44,2,0,0,3,5,5
720,226,44,2,0,0,3,5,5
708,224,48,2,0,0,4,6,6
756,238,60,2,0,0,4,7,7
762,238,54,0,0,0,4,6,6
762,238,54,0,0,0,4,6,6
822,254,56,2,0,0,4,7,7
822,254,56,2,0,0,4,7,7
888,272,56,4,0,0,5,8,8
840,256,54,4,0,0,4,8,8
804,240,38,4,0,0,4,7,7
804,240,38,4,0,0,4,7,7
720,216,44,2,0,0,4,7,7
720,216,44,2,0,0,4,7,7
798,228,44,6,2,0,4,7,8
786,224,42,4,2,0,4,7,8
864,256,46,4,2,0,5,7,8
864,256,46,4,2,0,5,7,8
912,270,44,4,2,0,5,8,9
888,264,34,6,2,0,5,7,8
888,264,34,6,2,0,5,7,8
876,268,38,6,2,0,5,8,9
816,250,30,2,0,0,4,6,6
822,250,32,2,0,0,4,6,6
804,244,34,2,0,0,4,6,6
792,246,40,2,0,0,4,6,6
792,246,40,2,0,0,4,6,6
900,280,42,2,0,0,5,7,7
900,280,42,2,0,0,5,7,7
978,306,60,8,0,0,6,9,9
978,306,60,8,0,0,6,9,9
990,308,54,8,0,0,6,9,9
990,308,52,10,0,0,6,10,10
936,294,54,10,0,0,6,9,9
936,294,54,10,0,0,6,9,9
834,256,52,6,0,0,5,8,8
834,256,52,6,0,0,5,8,8
852,256,52,8,0,0,5,8,8
852,256,52,8,0,0,5,8,8
780,234,56,10,0,0,4,8,8
756,224,48,10,0,0,4,8,8
870,258,52,12,0,0,5,9,9
870,258,52,12,0,0,5,9,9
738,222,58,12,0,0,4,8,8
738,222,58,12,0,0,3,7,7
756,230,50,10,0,0,4,8,8
780,236,46,6,0,0,4,7,7
870,264,64,6,0,0,5,8,8
870,264,64,6,0,0,5,8,8
840,262,76,2,0,0,5,8,8
840,262,76,2,0,0,5,8,8
876,270,66,2,0,0,5,8,8
876,270,66,2,0,0,5,8,8
900,276,70,4,0,0,4,7,7
882,268,66,8,0,0,5,9,9
864,264,54,6,0,0,5,8,8
864,264,54,6,0,0,5,8,8
876,272,48,12,0,0,5,9,9
876,272,48,12,0,0,5,9,9
924,282,58,12,0,0,5,9,9
882,272,58,10,0,0,4,8,8
882,274,58,6,0,0,5,9,9
882,274,58,6,0,0,5,9,9
744,232,50,6,0,0,4,7,7
744,232,50,6,0,0,4,7,7
702,218,44,2,0,0,4,6,6
690,212,40,4,0,0,3,5,5
714,226,44,4,0,0,4,6,6
714,226,44,4,0,0,4,6,6
750,234,46,4,0,0,4,6,6
738,230,46,4,0,0,4,6,6
804,244,46,4,0,0,4,7,7
804,244,46,4,0,0,4,7,7
828,242,50,0,0,0,4,7,7
828,242,50,0,0,0,4,7,7
768,222,48,0,0,0,4,6,6
732,212,44,0,0,0,4,6,6
720,212,36,0,0,0,4,6,6
720,212,36,0,0,0,4,6,6
648,198,40,0,0,0,3,5,5
648,198,40,0,0,0,3,5,5
594,190,38,2,0,0,3,5,5
594,188,34,2,0,0,3,5,5
630,196,42,4,0,0,3,5,6
630,196,42,4,0,0,3,5,6
654,204,50,4,0,0,3,6,6
690,212,50,4,0,0,4,6,7
708,216,38,6,0,0,4,6,6
708,216,38,6,0,0,4,6,6
732,224,46,4,0,0,3,5,5
732,224,46,4,0,0,3,5,5
744,226,40,2,0,0,4,6,6
744,224,42,2,0,0,4,6,6
738,224,50,2,0,0,3,6,6
738,224,50,2,0,0,3,6,6
708,220,68,10,0,0,3,8,8
708,220,68,10,0,0,3,8,8
666,210,62,12,0,0,3,8,8
666,210,62,12,0,0,3,8,8
732,226,58,10,0,0,4,8,8
732,226,58,10,0,0,4,8,8
738,224,46,6,0,0,4,7,7
738,224,46,6,0,0,4,7,7
750,224,52,8,0,0,4,7,7
762,222,48,6,0,0,4,7,7
804,228,54,6,0,0,4,7,7
804,228,54,6,0,0,4,7,7
834,242,58,6,0,0,4,8,8
834,242,58,6,0,0,4,8,8
840,242,54,0,0,0,4,7,7
840,242,54,0,0,0,4,7,7
846,250,62,2,0,0,4,8,8
846,250,62,2,0,0,4,8,8
858,252,52,6,0,0,4,8,8
858,252,52,6,0,0,4,8,8
876,258,58,6,0,0,4,8,8
900,266,60,6,0,0,4,8,8
954,284,68,6,0,0,5,9,9
954,284,68,6,0,0,5,9,9
930,272,66,10,0,0,4,10,10
930,272,66,10,0,0,4,10,10
876,256,60,6,0,0,4,8,8
882,258,54,6,0,0,4,8,8
852,242,38,6,0,0,4,7,7
852,242,38,6,0,0,4,7,7
702,206,30,8,0,0,4,6,6
702,206,30,8,0,0,4,6,6
690,206,38,4,0,0,3,6,6
690,206,38,4,0,0,3,6,6
648,192,38,6,0,0,3,5,6
774,236,46,6,0,0,4,7,7
828,256,60,6,0,0,4,8,8
828,256,60,6,0,0,4,8,8
816,254,58,4,0,0,4,7,7
816,254,58,4,0,0,4,7,7
720,216,50,2,0,0,4,6,6
720,216,50,2,0,0,4,6,6
672,198,58,6,0,0,3,6,6
672,200,58,6,0,0,3,6,6
678,198,64,6,0,0,3,7,7
678,198,64,6,0,0,3,7,7
690,206,58,4,0,0,3,7,7
690,206,58,4,0,0,3,7,7
708,212,50,2,0,0,3,7,7
708,212,50,2,0,0,3,7,7
720,210,46,2,0,0,3,6,6
720,210,48,2,0,0,3,6,6
696,208,44,2,0,0,3,6,6
720,214,46,2,0,0,3,7,7
774,232,50,4,0,0,3,7,7
774,232,50,4,0,0,3,7,7
780,238,48,2,0,0,4,7,7
780,238,48,2,0,0,4,7,7
774,240,48,2,0,0,4,7,7
774,240,48,2,0,0,4,7,7
798,246,42,4,2,0,4,6,7
768,238,46,4,2,0,4,6,7
768,232,52,4,2,0,3,6,7
768,232,52,4,2,0,3,6,7
720,216,38,6,2,0,4,5,7
720,216,38,6,2,0,4,5,7
702,210,46,6,0,0,3,6,6
702,210,46,6,0,0,3,6,6
720,218,42,4,0,0,4,6,6
750,220,44,6,0,0,4,6,6
816,236,52,10,0,0,4,7,8
816,236,52,10,0,0,4,7,8
888,254,66,10,0,0,5,8,9
888,254,66,10,0,0,5,8,9
828,236,70,10,0,0,4,8,8
828,236,70,10,0,0,4,8,8
756,220,66,6,0,0,4,7,7
756,220,66,6,0,0,4,7,7
720,208,64,0,0,0,3,6,6
684,198,62,2,0,0,3,6,6
696,212,62,2,0,0,3,6,7
696,212,62,2,0,0,3,6,7
858,250,60,4,0,0,3,6,7
858,250,60,4,0,0,4,7,8
936,272,48,4,0,0,5,7,8
936,272,48,4,0,0,5,7,8
924,270,58,2,0,0,5,7,7
888,256,46,2,0,0,5,7,7
930,268,46,2,0,0,5,7,7
930,268,46,2,0,0,5,7,7
816,244,52,2,0,0,5,7,7
816,244,52,2,0,0,5,7,7
732,228,60,20,0,0,4,10,10
780,242,66,24,0,0,4,11,11
768,244,60,22,0,0,4,10,10
828,264,60,20,0,0,5,10,10
858,270,52,16,0,0,5,10,10
858,270,52,16,0,0,5,10,10
912,278,56,12,0,0,4,8,9
912,278,56,12,0,0,5,9,10
888,266,52,14,0,0,5,8,10
906,270,56,14,0,0,5,8,10
906,270,56,16,0,0,5,8,11
918,276,58,16,0,0,4,7,10
852,250,60,14,0,0,3,7,9
846,252,58,16,0,0,3,7,9
780,230,46,14,0,0,3,7,9
756,220,44,12,0,0,3,7,8
786,230,34,8,0,0,3,7,7
786,230,34,8,0,0,3,7,7
834,246,32,8,0,0,4,7,7
834,246,32,8,0,0,4,7,7
882,268,46,6,0,0,4,7,7
882,268,46,6,0,0,4,7,7
888,274,50,8,0,0,4,7,7
882,262,52,10,0,0,3,7,7
882,266,64,8,0,0,4,8,8
882,266,64,8,0,0,4,8,8
828,252,54,6,0,0,4,8,8
828,252,54,6,0,0,4,8,8
810,248,52,8,0,0,4,8,8
810,248,52,8,0,0,4,8,8
768,246,48,4,0,0,4,7,7
732,232,40,4,0,0,4,7,7
756,234,38,6,0,0,4,7,7
756,234,38,6,0,0,4,7,7
840,256,56,6,0,0,4,8,8
840,256,56,6,0,0,4,8,8
834,250,50,6,2,2,4,7,9
852,256,56,6,2,2,4,8,9
858,264,68,6,2,2,4,8,10
858,264,68,6,2,2,4,8,10
768,240,50,6,2,2,4,7,8
768,240,50,6,2,2,4,7,8
894,282,58,2,0,0,5,8,8
894,282,58,2,0,0,5,8,8
978,294,46,2,0,0,6,8,8
978,294,46,2,0,0,6,8,8
918,268,42,0,0,0,5,7,7
918,268,42,0,0,0,5,7,7
948,284,38,0,0,0,6,7,7
942,282,38,2,0,0,5,7,7
840,254,42,4,0,0,5,6,7
840,254,42,4,0,0,5,6,7
738,228,38,6,0,0,4,5,7
738,228,38,6,0,0,4,5,7
816,262,44,6,0,0,5,7,8
780,246,44,6,0,0,5,6,8
768,234,44,10,0,0,4,7,8
768,234,44,10,0,0,3,6,7
822,250,50,12,0,0,4,9,9
840,256,54,12,0,0,4,9,10
894,260,46,10,0,0,3,8,8
894,260,46,10,0,0,3,8,8
882,256,46,12,0,0,3,8,8
882,256,46,12,0,0,3,8,8
828,246,40,6,0,0,3,6,6
834,250,38,4,0,0,3,6,6
804,240,38,2,0,0,4,6,6
804,240,38,2,0,0,4,6,6
714,222,48,4,0,0,4,7,7
714,222,48,4,0,0,4,7,7
720,212,44,2,0,0,3,6,6
774,230,48,4,0,0,4,7,7
756,224,56,4,0,0,4,7,7
756,224,56,4,0,0,4,7,7
738,216,56,6,0,0,4,7,7
738,216,56,6,0,0,4,7,7
642,192,42,4,0,0,3,6,6
642,192,42,4,0,0,3,6,6
648,196,44,2,0,0,3,6,6
678,204,42,2,0,0,4,6,6
762,232,40,4,0,0,4,7,7
762,232,40,4,0,0,4,7,7
858,266,46,2,0,0,5,8,8
858,266,46,2,0,0,5,8,8
1008,318,48,2,0,0,6,9,9
1008,318,48,2,0,0,6,9,9
942,298,38,2,0,0,6,8,8
924,292,40,2,0,0,6,8,8
822,262,32,0,0,0,5,7,7
798,248,30,0,0,0,5,6,6
840,256,34,4,0,0,5,7,7
840,256,34,4,0,0,5,7,7
798,236,40,6,0,0,4,7,7
798,236,40,6,0,0,4,7,7
828,244,36,8,0,0,4,7,7
810,234,42,8,0,0,4,7,7
858,254,50,8,0,0,5,8,8
816,244,50,6,0,0,4,7,7
714,216,34,2,0,0,4,6,6
714,216,34,2,0,0,4,6,6
756,230,40,4,0,0,3,6,6
756,230,40,4,0,0,4,7,7
732,228,34,4,0,0,3,5,5
732,228,34,4,0,0,3,5,5
708,224,34,4,0,0,3,5,5
684,212,32,4,0,0,2,5,5
774,234,28,4,0,0,3,5,5
774,234,28,4,0,0,3,5,5
768,232,34,8,0,0,3,7,7
768,232,34,8,0,0,3,7,7
822,250,40,8,0,0,4,7,7
822,250,40,8,0,0,4,7,7
792,246,38,8,0,0,4,7,7
756,234,42,8,0,0,3,7,7
780,236,40,8,0,0,4,7,7
780,236,40,8,0,0,4,7,7
780,240,44,2,0,0,4,6,6
780,240,44,2,0,0,4,6,6
702,216,40,2,0,0,4,6,6
732,226,44,2,0,0,4,6,6
810,250,48,2,0,0,4,7,7
810,250,48,2,0,0,4,7,7
780,244,62,8,0,0,4,9,9
780,244,62,8,0,0,4,9,9
864,266,58,10,0,0,5,9,9
864,266,58,10,0,0,5,9,9
870,264,52,10,0,0,4,8,8
822,248,54,10,0,0,4,8,8
762,234,44,6,0,0,3,6,6
762,234,44,6,0,0,3,6,6
684,202,28,0,0,0,4,5,5
684,202,28,0,0,0,4,5,5
600,182,24,0,0,0,3,4,4
600,182,32,0,0,0,3,5,5
654,204,34,0,0,0,4,5,5
654,204,34,0,0,0,4,5,5
774,236,52,0,0,0,4,7,7
774,236,52,0,0,0,4,7,7
810,250,52,0,0,0,4,7,7
840,258,54,0,0,0,4,7,7
852,258,50,0,0,0,4,7,7
852,258,50,0,0,0,4,7,7
810,244,48,0,0,0,4,6,6
810,244,48,0,0,0,4,6,6
762,234,72,14,2,2,3,9,11
768,234,66,16,2,2,4,9,11
738,218,60,20,0,0,2,9,9
786,232,68,22,0,0,3,11,11
756,224,60,18,0,0,2,9,9
756,224,60,18,0,0,2,9,9
774,230,54,12,0,0,3,8,8
810,242,56,10,0,0,3,8,8
738,226,52,8,0,0,3,8,8
738,226,52,8,0,0,2,7,7
678,208,36,4,0,0,3,6,6
654,202,40,4,0,0,3,5,6
636,198,40,8,0,0,2,5,5
636,198,40,8,0,0,2,5,5
540,166,40,8,0,0,1,4,4
540,166,40,8,0,0,2,5,5
660,196,42,8,0,0,3,5,6
702,210,48,10,0,0,3,6,7
702,210,44,8,0,0,4,6,6
702,210,44,8,0,0,4,6,6
672,200,46,6,0,0,3,6,6
672,200,46,6,0,0,3,6,6
744,218,44,6,0,0,4,6,6
768,224,44,4,0,0,4,6,6
678,202,48,2,0,0,3,5,5
678,202,48,2,0,0,3,5,5
846,240,50,2,0,0,4,6,6
846,240,50,2,0,0,4,6,6
792,226,52,2,0,0,4,6,6
792,226,52,2,0,0,4,6,6
750,218,50,2,0,0,4,5,6
732,210,42,2,0,0,4,5,6
690,200,42,2,0,0,4,5,6
690,200,42,2,0,0,4,5,6
600,178,30,2,0,0,3,4,5
600,178,30,2,0,0,3,4,5
738,220,34,2,0,0,4,6,6
738,220,34,2,0,0,4,6,6
720,214,36,4,0,0,4,6,6
738,220,36,6,0,0,4,6,6
774,232,34,6,0,0,4,7,7
774,232,34,6,0,0,4,7,7
846,248,36,6,0,0,4,7,7
846,248,36,6,0,0,4,7,7
840,246,42,6,0,0,4,7,7
834,246,42,4,0,0,4,7,7
918,272,50,2,0,0,5,8,8
918,272,50,2,0,0,5,8,8
918,280,58,2,0,0,5,8,8
918,280,58,2,0,0,5,8,8
990,308,72,4,0,0,5,10,10
990,308,72,4,0,0,5,10,10
822,250,56,4,0,0,4,8,8
822,250,56,4,0,0,4,8,8
768,228,54,6,0,0,4,7,7
768,228,54,6,0,0,4,7,7
798,240,54,4,0,0,4,7,7
732,218,46,2,0,0,2,5,5
732,218,46,2,0,0,2,5,5
738,228,50,2,0,0,4,7,7
786,242,54,2,0,0,4,7,7
786,250,48,4,0,0,4,7,7
816,258,50,2,0,0,4,7,7
798,254,48,2,0,0,4,7,7
798,254,48,2,0,0,4,7,7
762,240,38,4,0,0,4,7,7
762,240,38,4,0,0,4,7,7
714,220,34,4,0,0,4,6,6
714,220,34,4,0,0,4,6,6
726,228,42,4,0,0,4,7,7
726,228,42,4,0,0,4,7,7
744,228,40,6,0,0,4,7,7
732,226,46,10,0,0,4,8,8
750,236,52,12,0,0,4,8,8
750,236,52,12,0,0,4,8,8
762,236,44,12,0,0,3,7,7
762,236,44,12,0,0,3,7,7
750,230,46,12,0,0,4,7,8
708,216,40,8,0,0,4,6,7
690,214,36,4,0,0,4,5,6
582,178,28,2,0,0,3,4,5
606,182,32,6,0,0,3,5,6
606,182,32,6,0,0,3,5,6
720,216,30,4,0,0,4,6,6
720,216,30,4,0,0,4,6,6
858,252,34,4,0,0,5,7,7
858,252,34,4,0,0,5,7,7
972,284,36,4,0,0,5,7,7
960,278,36,2,0,0,5,7,7
858,246,32,0,0,0,5,6,6
858,246,32,0,0,0,5,6,6
804,236,50,4,0,0,4,7,7
804,236,50,4,0,0,4,7,7
744,218,56,6,0,0,3,7,7
744,218,56,6,0,0,3,7,7
744,218,64,6,0,0,3,7,7
744,218,64,6,0,0,3,7,7
774,232,62,6,0,0,4,7,7
774,232,62,6,0,0,4,7,7
672,206,50,6,0,0,2,5,5
720,214,44,4,0,0,3,5,5
762,230,44,4,0,0,4,7,7
762,230,44,4,0,0,4,7,7
702,208,42,2,0,0,4,6,6
702,208,42,2,0,0,3,5,5
678,200,36,2,0,0,4,6,6
666,194,42,2,0,0,3,6,6
654,194,40,0,0,0,3,5,5
654,194,40,0,0,0,3,5,5
618,180,36,0,0,0,2,3,3
618,180,36,0,0,0,3,4,4
690,200,34,2,0,0,3,5,5
690,200,34,2,0,0,3,5,5
714,208,30,2,0,0,3,5,5
720,210,34,2,0,0,3,5,5
708,204,32,2,0,0,3,5,5
708,204,32,2,0,0,3,5,5
684,192,30,2,0,0,3,5,5
684,192,30,2,0,0,3,5,5
648,178,30,4,0,0,3,5,5
648,178,30,4,0,0,3,5,5
672,192,34,4,0,0,3,6,6
612,174,28,4,0,0,3,5,5
750,216,38,6,0,0,4,7,7
750,216,38,6,0,0,4,7,7
810,242,42,6,0,0,3,6,6
810,242,42,6,0,0,3,6,6
888,266,44,4,0,0,4,8,8
888,266,44,4,0,0,4,8,8
954,288,56,6,0,0,5,9,9
912,278,56,6,0,0,4,7,7
882,272,58,4,0,0,4,7,7
882,272,58,4,0,0,4,7,7
792,242,58,2,0,0,3,6,6
792,242,58,2,0,0,3,6,6
786,248,64,6,0,0,3,7,7
786,248,64,6,0,0,3,7,7
864,274,52,4,0,0,4,6,6
864,274,52,4,0,0,4,6,6
882,276,48,4,0,0,4,6,6
870,274,46,4,0,0,4,6,6
906,282,36,4,0,0,4,6,6
906,282,36,4,0,0,4,6,6
888,268,30,2,0,0,5,7,7
888,268,30,2,0,0,5,7,7
780,234,42,2,0,0,3,5,5
780,234,42,2,0,0,3,5,5
792,234,46,2,0,0,3,6,6
786,236,48,2,0,0,3,6,6
636,188,48,4,0,0,2,5,5
636,188,48,4,0,0,2,5,5
642,194,56,8,0,0,3,7,7
642,194,56,8,0,0,3,7,7
720,224,58,8,0,0,2,7,7
720,224,58,8,0,0,2,7,7
732,228,58,10,0,0,3,8,8
720,228,54,6,0,0,3,7,7
750,234,58,6,0,0,3,6,6
750,234,58,6,0,0,3,6,6
738,230,42,2,0,0,4,6,6
738,230,42,2,0,0,4,6,6
708,222,42,2,0,0,3,6,6
708,222,42,2,0,0,3,6,6
714,224,44,0,0,0,3,6,6
708,224,40,0,0,0,3,5,5
708,222,42,2,0,0,3,6,6
732,224,42,2,0,0,3,6,6
696,212,48,4,2,2,3,6,7
696,212,48,4,2,2,3,6,7
678,206,44,4,2,2,3,6,8
678,206,44,4,2,2,3,6,8
708,216,44,4,2,2,4,6,8
708,216,44,4,2,2,4,6,8
666,210,40,4,2,2,4,6,8
642,202,36,4,2,2,4,6,7
666,210,34,2,0,0,4,6,6
666,210,34,2,0,0,4,6,6
786,244,42,4,0,0,4,7,7
786,244,42,4,0,0,4,7,7
840,250,48,2,0,0,5,7,7
840,250,48,2,0,0,5,7,7
804,238,54,4,0,0,4,7,7
876,264,62,4,0,0,5,8,8
816,248,56,4,0,0,5,7,7
816,248,56,4,0,0,5,7,7
762,232,56,6,0,0,4,7,7
762,232,56,6,0,0,4,7,7
744,232,60,6,0,0,4,7,7
774,238,60,6,0,0,4,7,7
750,228,54,6,0,0,4,7,7
750,228,54,6,0,0,4,7,7
714,214,60,10,0,0,3,7,7
714,214,60,10,0,0,3,7,7
750,228,58,6,0,0,4,7,7
750,228,58,6,0,0,4,7,7
768,234,60,10,2,0,4,7,8
732,220,60,10,2,0,4,7,8
804,236,62,8,2,0,4,7,8
804,236,62,8,2,0,4,7,8
846,244,62,6,2,0,4,7,9
846,244,62,6,2,0,4,7,9
744,212,48,2,0,0,2,5,5
744,212,48,2,0,0,2,5,5
834,246,54,2,0,0,4,7,7
798,236,52,2,0,0,4,6,7
774,240,44,2,0,0,4,7,7
774,240,44,2,0,0,4,7,7
762,242,44,4,0,0,4,7,7
762,242,44,4,0,0,4,7,7
750,236,42,4,0,0,3,5,5
708,220,42,4,0,0,3,5,5
678,212,36,4,0,0,4,6,6
678,212,36,4,0,0,4,6,6
684,208,36,2,0,0,4,5,5
684,208,36,2,0,0,4,5,5
720,220,36,0,0,0,4,5,5
720,220,36,0,0,0,4,5,5
750,228,44,2,0,0,4,6,6
720,220,40,2,0,0,4,5,5
690,210,42,2,0,0,3,5,5
690,210,42,2,0,0,3,5,5
624,190,44,4,0,0,3,6,6
624,190,44,4,0,0,3,6,6
630,198,48,4,0,0,2,5,5
630,198,48,4,0,0,2,5,5
594,180,48,4,0,0,3,5,5
582,178,50,4,0,0,3,6,6
648,194,46,2,0,0,3,5,5
648,194,46,2,0,0,3,5,5
648,196,50,2,0,0,3,5,5
648,196,50,2,0,0,3,5,5
648,198,42,2,0,0,4,6,6
708,218,44,2,0,0,4,6,6
726,224,44,2,0,0,4,6,6
726,224,44,2,0,0,3,5,5
756,232,44,2,0,0,3,6,6
756,232,44,2,0,0,3,6,6
786,240,42,2,0,0,3,5,5
786,240,42,2,0,0,4,6,6
762,232,36,2,0,0,3,5,5
786,242,38,2,0,0,3,5,5
768,240,40,0,0,0,3,5,5
768,240,40,0,0,0,3,5,5
678,218,36,0,0,0,3,4,4
678,218,36,0,0,0,3,4,4
684,216,48,0,0,0,3,5,5
684,216,48,0,0,0,3,5,5
672,212,50,0,0,0,4,6,6
660,208,46,0,0,0,2,4,4
696,220,48,0,0,0,4,6,6
696,220,48,0,0,0,4,6,6
768,240,46,0,0,0,3,5,5
768,240,46,0,0,0,3,5,5
774,242,58,0,0,0,3,6,6
732,230,58,0,0,0,3,5,5
774,238,62,0,0,0,4,7,7
774,238,62,0,0,0,4,7,7
762,232,62,2,0,0,4,7,7
762,232,62,2,0,0,4,7,7
678,204,64,2,0,0,3,7,7
678,204,64,2,0,0,3,7,7
696,210,58,4,0,0,3,7,7
672,204,54,4,0,0,3,6,6
738,226,56,2,0,0,4,6,6
738,226,56,2,0,0,4,6,6
750,214,38,6,0,0,4,6,6
750,214,38,6,0,0,4,6,6
768,226,40,6,0,0,4,7,7
768,226,40,6,0,0,4,7,7
744,222,36,4,0,0,4,6,6
732,218,40,4,0,0,4,6,6
696,202,42,4,0,0,3,6,6
696,202,42,4,0,0,3,6,6
744,226,44,0,0,0,4,6,6
744,226,44,0,0,0,4,6,6
756,228,38,0,0,0,4,5,5
768,230,40,0,0,0,4,6,6
738,224,32,0,0,0,4,5,5
738,224,32,0,0,0,4,5,5
726,220,30,0,0,0,4,5,5
726,220,30,0,0,0,4,5,5
672,204,32,0,0,0,3,5,5
672,204,32,0,0,0,3,5,5
714,216,38,0,0,0,4,5,5
714,218,42,0,0,0,4,5,5
798,240,56,2,0,0,4,7,7
798,240,56,2,0,0,4,7,7
780,234,54,2,0,0,4,7,7
780,234,54,2,0,0,4,7,7
708,216,66,4,0,0,4,7,7
708,216,66,4,0,0,4,7,7
756,226,68,4,0,0,4,8,8
708,218,64,6,0,0,3,7,8
690,214,62,4,0,0,4,7,7
690,214,62,4,0,0,4,7,7
732,224,62,10,0,0,4,7,9
732,224,62,10,0,0,4,7,9
654,198,50,8,0,0,3,6,7
654,198,50,8,0,0,3,6,7
696,214,52,8,0,0,4,7,8
684,210,46,8,0,0,4,7,8
714,218,46,4,0,0,3,6,7
708,214,50,4,0,0,3,7,7
732,224,54,4,0,0,3,7,7
732,224,54,4,0,0,3,7,7
744,222,48,4,0,0,3,7,7
744,222,48,4,0,0,3,7,7
726,212,56,4,0,0,3,6,6
726,212,56,4,0,0,3,6,6
714,210,50,2,0,0,3,6,6
750,222,46,2,0,0,4,6,6
744,226,40,0,0,0,4,6,6
744,226,40,0,0,0,4,6,6
690,214,36,0,0,0,4,5,5
690,214,36,0,0,0,4,5,5
726,226,32,0,0,0,3,5,5
726,226,32,0,0,0,4,6,6
654,194,30,0,0,0,3,5,5
660,192,28,2,0,0,3,5,5
666,192,34,2,0,0,3,5,5
666,192,34,2,0,0,3,5,5
714,202,32,4,0,0,3,5,5
714,202,32,4,0,0,3,5,5
720,210,42,4,0,0,3,6,6
738,216,44,4,0,0,3,6,6
756,224,50,2,0,0,3,6,6
756,224,50,2,0,0,3,6,6
768,228,48,4,0,0,3,7,7
768,228,48,4,0,0,3,7,7
780,230,58,8,0,0,3,8,8
780,230,58,8,0,0,3,8,8
876,264,64,8,0,0,4,9,9
852,262,60,8,0,0,3,8,8
948,296,70,10,0,0,5,10,10
948,296,70,10,0,0,5,10,10
900,276,68,6,0,0,5,9,9
900,276,68,6,0,0,5,9,9
834,254,54,2,0,0,3,6,6
834,254,54,2,0,0,3,6,6
732,220,42,2,0,0,3,5,5
624,188,36,0,0,0,2,4,4
570,178,30,0,0,0,3,4,4
570,178,30,0,0,0,3,4,4
594,188,36,2,0,0,3,5,5
594,188,36,2,0,0,3,5,5
510,166,30,4,0,0,2,5,5
534,172,34,4,0,0,3,5,5
642,200,52,4,0,0,3,6,6
642,200,52,4,0,0,3,6,6
654,202,54,4,0,0,3,7,7
654,202,54,4,0,0,3,7,7
636,196,54,2,0,0,3,6,6
636,196,54,2,0,0,3,6,6
672,206,62,4,0,0,3,6,7
714,222,66,6,0,0,3,7,9
660,208,66,8,0,0,3,7,8
660,208,66,8,0,0,3,7,8
708,222,62,8,0,0,3,7,8
708,222,62,8,0,0,3,7,8
858,256,66,10,0,0,4,9,10
858,256,66,10,0,0,4,9,10
840,254,58,6,0,0,4,8,8
834,248,62,6,0,0,4,8,8
828,246,58,8,0,0,4,8,8
828,246,58,8,0,0,4,8,8
756,222,60,8,0,0,3,8,8
756,222,60,8,0,0,3,8,8
654,196,40,4,0,0,3,6,6
618,186,38,4,0,0,3,5,5
678,198,38,4,0,0,3,6,6
678,198,38,4,0,0,3,6,6
648,192,34,0,0,0,3,5,5
648,192,34,0,0,0,3,5,5
654,192,28,0,0,0,3,5,5
654,192,28,0,0,0,3,5,5
756,226,44,6,0,0,3,6,6
750,230,42,6,0,0,4,6,7
792,244,38,6,0,0,3,5,6
792,244,38,6,0,0,3,5,6
876,258,50,6,0,0,4,6,7
876,258,50,6,0,0,4,6,7
912,276,52,4,0,0,4,6,7
912,276,52,4,0,0,4,6,7
864,258,58,0,0,0,5,7,7
864,258,58,0,0,0,5,7,7
822,256,46,0,0,0,4,7,7
822,256,46,0,0,0,4,7,7
864,268,62,0,0,0,4,8,8
876,272,62,2,0,0,4,8,8
858,268,62,6,0,0,5,9,9
858,268,62,6,0,0,5,9,9
852,264,64,6,0,0,4,9,9
852,264,64,6,0,0,4,9,9
720,214,58,10,0,0,3,8,9
720,214,58,10,0,0,3,8,9
714,208,52,6,0,0,2,6,6
762,222,54,4,0,0,3,6,6
696,204,38,4,0,0,3,5,5
696,204,38,4,0,0,3,5,5
726,214,54,6,0,0,3,6,6
726,214,54,6,0,0,4,7,7
696,210,42,2,0,0,3,5,5
690,210,42,2,0,0,3,6,6
750,232,50,4,0,0,4,6,6
750,232,50,4,0,0,4,6,6
726,228,48,4,0,0,3,5,5
726,228,48,4,0,0,3,5,5
726,226,40,2,0,0,3,5,5
726,226,40,2,0,0,3,5,5
720,222,38,2,0,0,3,5,5
648,196,38,0,0,0,3,4,4
684,202,42,0,0,0,4,5,5
684,202,42,0,0,0,4,5,5
756,224,48,0,0,0,3,5,5
